stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,wheelchair_boarding
BUS597E,BUS597E,Happy Hollow Rd & Pathway Ln (SE Corner): BUS597E,Happy Hollow Rd & Pathway Ln (SE Corner) - BUS597E,40.4464268950478,-86.8992522000821,0,0
BUS361SE,BUS361SE,Happy Hollow Rd & Chippewa St (East Side): BUS361,Happy Hollow Rd & Chippewa St (East Side) - BUS361SE,40.449890968197,-86.9008601844824,0,0
BUS595E,BUS595E,Happy Hollow Apts on Happy Hollow(East): BUS595E,Happy Hollow Apts on Happy Hollow Rd (East) - BUS595E,40.4514815182377,-86.9021838547101,0,0
BUS335,BUS335,Soldiers Home Rd & Sharon Rd (NE Corner): BUS335,Soldiers Home Rd & Sharon Rd (NE Corner) - BUS335,40.4544171961795,-86.9029670597891,0,0
BUS926,BUS926,Soldiers Home Rd & Myrtle Dr (NW of): BUS926,Soldiers Home Rd & Myrtle Dr (NW of) - BUS926,40.4565093193358,-86.9029308499653,0,0
BUS613,BUS613,Soldiers Home Rd & Hartman Ct (SE Corner): BUS613,Soldiers Home Rd & Hartman Ct (SE Corner) - BUS613,40.4595496034354,-86.9014609993375,0,0
BUS936NE,BUS936NE,Soldiers Home & Overlook Dr (NE Corner): BUS936NE,Soldiers Home & Overlook Dr (NE Corner) - BUS936NE,40.4608759558723,-86.9009889305227,0,0
BUS614,BUS614,Soldiers Home Rd & Indian Rock Dr (S of): BUS614,Soldiers Home Rd & Indian Rock Dr (S of) - BUS614,40.4641871430985,-86.8996692836088,0,0
BUS616,BUS616,Heritage Health Care (South Drive): BUS616,Heritage Health Care (South Drive) - BUS616,40.4667017141999,-86.8994399547243,0,0
BUS927SE,BUS927SE,Soldiers Home & Broadview-(BY REQUEST): BUS927SE,Soldiers Home Rd & Broadview (SE Corner) - BUS927SE,40.4724590761935,-86.8965445099201,0,0
BUS928SE,BUS928SE,Veterans Home Entrance (S)-(BY REQUEST): BUS928SE,Veterans Home Entrance on Soldiers Home - BUS928SE,40.4743688091259,-86.8955695268851,0,0
BUS929,BUS929,Lincoln Hall at Ind Vets Home-(BY REQUEST): BUS929,Lincoln Hall at Indiana Veterans Home - BUS929,40.4729284627991,-86.8912592167413,0,0
BUS930,BUS930,Dehart Hall at Ind Vets Home -(BY REQUEST): BUS930,Dehart Hall at Indiana Veterans Home - BUS930,40.4725770933972,-86.8885890775078,0,0
BUS931,BUS931,Mitchell Hall at Ind Vets Home(BY REQUEST): BUS931,Mitchell Hall at Indiana Veterans Home - BUS931,40.4707625788905,-86.8900951379594,0,0
BUS932,BUS932,Pyle Hall at Ind Vets Home(BY REQUEST): BUS932,Pyle Hall at Indiana Veterans Home - BUS932,40.47173,-86.89174,0,0
BUS928NE,BUS928NE,Veterans Home Entrance (N)- (BY REQUEST): BUS928NE,Veterans Home Entrance (North Side) - BUS928NE,40.4745029195847,-86.8953200814319,0,0
BUS927NW,BUS927NW,Soldiers Home & Broadview:(BY REQUEST): BUS927NW,Soldiers Home Rd & Broadview (NW Corner) - BUS927NW,40.4727769179807,-86.8967161713073,0,0
BUS824,BUS824,Soldiers Home Rd & Prophet Dr (S of): BUS824,Soldiers Home Rd & Prophet Dr (S of) - BUS824,40.4642662682692,-86.8998878836565,0,0
BUS267,BUS267,Soldiers Home Rd & Cumberland (NW Corner): BUS267,Soldiers Home Rd & Cumberland (NW Corner) - BUS267,40.459414151872,-86.9017466546146,0,0
BUS437E,BUS437E,PayLess Supermarket on SR 38/25: BUS437E,PayLess Supermarket on SR 38/25 - BUS437E,40.391669,-86.84469,0,0
BUS719,BUS719,SR 38/25 & Torchwood Dr (SW Corner): BUS719,SR 38/25 & Torchwood Dr (SW Corner) - BUS719,40.389966391919,-86.8410576487218,0,0
BUS941NW,BUS941NW,Creasy Ln & Bonlou Dr (Menards Entrance): BUS941NW,Creasy Ln & Bonlou Dr (Menards Entrance) - BUS941NW,40.387378,-86.840122,0,0
BUS142N,BUS142N,Ivy Tech on Creasy Ln: BUS142N,Ivy Tech on Creasy Ln (across Shelter) - BUS142N,40.3852443626669,-86.8418126906045,0,0
BUS404NE,BUS404NE,Creasy Ln & US 52 (NE Corner): BUS404NE,Creasy Ln & US 52 (NE Corner) - BUS404NE,40.3831694063173,-86.8434909208439,0,0
BUS711N,BUS711N,Brady Ln & Imperial Pkwy (NE Corner): BUS711N,Brady Ln & Imperial Pkwy (NE Corner) - BUS711N,40.3820190061342,-86.848964801369,0,0
BUS713,BUS713,Brady Ln East of Reagan Dr (North):  BUS713,,40.3819830237602,-86.8549889100409,0,0
BUS961,BUS961,Village Pantry on Brady Ln (North): BUS961,Village Pantry on Brady Ln (North) - BUS961,40.381947,-86.85875,0,0
BUS301N,BUS301N,Pheasant Run Apts on Brady Ln (at Shelter):BUS301N,Pheasant Run Apts on Brady Ln (at Shelter) - BUS301N,40.381919,-86.861057,0,0
BUS720,BUS720,Brady Ln & Portsmouth Dr W (NE Corner): BUS720,Brady Ln & Portsmouth Dr W (NE Corner) - BUS720,40.381895,-86.863708,0,0
BUS449N,BUS449N,Brady Ln & Commanche Trl (NE Corner): BUS449N,Brady Ln & Commanche Trl (NE Corner) - BUS449N,40.381865,-86.868718,0,0
BUS735E,BUS735E,Commanche Trl & Shasta Dr (SE Corner): BUS735E,Commanche Trl & Shasta Dr (SE Corner) - BUS735E,40.3824766598999,-86.8693562783365,0,0
BUS736,BUS736,Commanche Trl & Yuma Ave (SE Corner): BUS736,Commanche Trl & Yuma Ave (SE Corner) - BUS736,40.38449,-86.86938,0,0
BUS731E,BUS731E,Commanche Trl & Beck Ln (SE Corner): BUS731E,Commanche Trl & Beck Ln (SE Corner) - BUS731E,40.3880687289279,-86.8699302893836,0,0
BUS737,BUS737,Summerfield Dr & Maumee Pl (SE Corner): BUS737,Summerfield Dr & Maumee Pl (SE Corner) - BUS737,40.388794,-86.870999,0,0
BUS942,BUS942,Ottawa Dr & Summerfield Dr (SE Corner): BUS942,Ottawa Dr & Summerfield Dr (SE Corner) - BUS942,40.3910339111706,-86.8710715693874,0,0
BUS428N,BUS428N,Iroquois Trl & Summerfield Dr (NW of): BUS428N,Iroquois Trl & Summerfield Dr (NW of) - BUS428N,40.3918801481652,-86.8715905768627,0,0
BUS315N,BUS315N,Shoshone Dr & Osage Dr (West of): BUS315N,Shoshone Dr & Osage Dr (West of) - BUS315N,40.39349,-86.872436,0,0
BUS469N,BUS469N,Georgetown Apts on Shoshone Dr ; BUS469N,Georgetown Apts on Shoshone Dr  - BUS469N,40.3934720393105,-86.8735633417108,0,0
BUS739,BUS739,Shoshone Dr & 18th St (NE Corner): BUS739,Shoshone Dr & 18th St (NE Corner) - BUS739,40.3934416992812,-86.8762902667298,0,0
BUS420,BUS420,18th St & Teal Rd (SE Corner): BUS420,18th St & Teal Rd (SE Corner) - BUS420,40.395135238301,-86.876390727853,0,0
BUS466SE,BUS466SE,22nd St & JR Hiatt Dr (SECorner): BUS466SE,,40.397376,-86.871622,0,0
BUS378NW,BUS378NW,State St & Earl Ave (West of): BUS378NW,State St & Earl Ave (West of) - BUS378NW,40.4018700362367,-86.8699973446129,0,0
BUS726N,BUS726N,State St & 20th St (NE Corner): BUS726N,State St & 20th St (NE Corner) - BUS726N,40.4046903791839,-86.8741681798797,0,0
BUS256N,BUS256N,State St & 18th St (NE Corner): BUS256N,State St & 18th St (NE Corner) - BUS256N,40.406348,-86.87663,0,0
BUS725E,BUS725E,18th St & Adams St (SE Corner): BUS725E,18th St & Adams St (SE Corner) - BUS725E,40.4081598842922,-86.8767878979474,0,0
BUS662,BUS662,18th south of Congress St at alley: BUS662,18th south of Congress St at alley - BUS662,40.4109721130712,-86.8771601842141,0,0
BUS740,BUS740,18th St & Everett St (SE Corner): BUS740,18th St & Everett St (SE Corner) - BUS740,40.4131339736661,-86.8770958111939,0,0
BUS772,BUS772,Creasy Ln & SR 38 (Northeast of): BUS772,Creasy Ln & SR 38 (Northeast of) – BUS772,40.3896,-86.8383,0,0
BUS923,BUS923,St Francis Way & Creasy Ln (SE): BUS923,St Francis Way & Creasy Ln (SE) - BUS923,40.3923012550057,-86.8382896088534,0,0
BUS992,BUS992,St. Elizabeth Hospital: BUS992,St. Elizabeth Hospital - BUS992,40.394007,-86.836989,0,0
BUS770SE,BUS770SE,Creasy Ct & Creasy Ln (SE Corner): BUS770SE,Creasy Ct & Creasy Ln (SE Corner) - BUS770SE,40.3962186215054,-86.8383124076314,0,0
BUS681,BUS681,Creasy Ln & Amelia Ave (NE Corner): BUS681,Creasy Ln & Amelia Ave (NE Corner) - BUS681,40.398659,-86.838397,0,0
BUS773,BUS773,Creasy Ln & Burberry Dr (SE Corner): BUS773,Creasy Ln & Burberry Dr (SE Corner) - BUS773,40.4007287562328,-86.8384223782076,0,0
BUS766E,BUS766E,Sickle Ct & McCarty Ln (NE Corner): BUS766E,Sickle Ct & McCarty Ln (NE Corner) - BUS766E,40.4034431519177,-86.8342528840454,0,0
BUS765NE,BUS765NE,Sickle Ct & Julia Ln (NE Corner): BUS765NE,Sickle Ct & Julia Ln (NE Corner) - BUS765NE,40.4047373178445,-86.8353056511465,0,0
BUS200N,BUS200N,Harper Dr & Julia Ln (NW Corner): BUS200N,Harper Dr & Julia Ln (NW Corner) - BUS200N,40.4064157004464,-86.8348438399349,0,0
BUS775NE,BUS775NE,Creasy Ln & Harper Dr (NE Corner): BUS775NE,Creasy Ln & Harper Dr (NE Corner) - BUS775NE,40.4063654188136,-86.8385001622736,0,0
BUS539,BUS539,Creasy Ln & Stinger St (SE Corner): BUS539,Creasy Ln & Stinger St (SE Corner) - BUS539,40.4089944250571,-86.8386829758086,0,0
BUS763E,BUS763E,Creasy Ln & Fortune Dr (SE Corner): BUS763E,Creasy Ln & Fortune Dr (SE Corner) - BUS763E,40.4112560695348,-86.838716566553,0,0
BUS461,BUS461,"Sam's Club on Creasy Ln: BUS461","Sam's Club on Creasy Ln -  BUS461",40.414271,-86.838761,0,0
BUS762,BUS762,The Pavilions & Creasy Ln (@ Regions Bank): BUS762,The Pavilions & Creasy Ln - BUS762,40.416057141127,-86.8388157493029,0,0
BUS879,BUS879,Creasy Ln & South St (North and East side): BUS879,Creasy Ln & South St (North and East side)-BUS879,40.418453,-86.838863,0,0
BUS777,BUS777,Culvers on Rome Dr & Creasy Ln (North): BUS777,Culvers on Rome Dr & Creasy Ln (North)  - BUS777,40.4208455546115,-86.8395938495996,0,0
BUS896,BUS896,Rome Dr & Executive Dr (NE Corner): BUS896,Rome Dr & Executive Dr (NE Corner) - BUS896,40.420661593715,-86.8435883130782,0,0
BUS812,BUS812,Rome Dr & Shenandoah Dr (NE Corner): BUS812,Rome Dr & Shenandoah Dr (NE Corner) - BUS812,40.420631,-86.845789,0,0
BUS759E,BUS759E,Shenandoah Dr & Driftwood Dr (SE Corner): BUS759E,Shenandoah Dr & Driftwood Dr (SE Corner) - BUS759E,40.421474303095,-86.8463174609135,0,0
BUS920SE,BUS920SE,Shenandoah Dr & Claremont Ln (SE Corner): BUS920SE,Shenandoah Dr & Claremont Ln (SE Corner) - BUS920SE,40.4229951156971,-86.8470456807044,0,0
BUS341,BUS341,Shenandoah Dr & Union St (SE Corner): BUS341,Shenandoah Dr & Union St (SE Corner) - BUS341,40.4247345283469,-86.847053727332,0,0
BUS757SE,BUS757SE,Shenandoah Dr & Navarre Dr (SE Corner): BUS757SE,Shenandoah Dr & Navarre Dr (SE Corner) - BUS757SE,40.4264089587317,-86.84708672319,0,0
BUS051,BUS051,Munger Trl on Shenandoah Dr (East Side): BUS051,Munger Trl on Shenandoah Dr (East Side) - BUS051,40.4288061218742,-86.8448221292986,0,0
BUS778,BUS778,Shenandoah Dr & Amherst Dr (SE Corner): BUS778,Shenandoah Dr & Amherst Dr (SE Corner) - BUS778,40.4314065236692,-86.8448382225536,0,0
BUS526NE,BUS526NE,Greenbush St & Chauncey Court (NE Corner):BUS526NE,Greenbush St & Chauncey Court (NE Corner) - BUS526NE,40.432257,-86.847354,0,0
BUS780,BUS780,Greenbush St & Hemlock Rd (NE Corner):  BUS780,Greenbush St & Hemlock Rd (NE Corner) - BUS780,40.4322648306051,-86.8558379623794,0,0
BUS231N,BUS231N,Greenbush St & Sagamore Pkwy N (West of): BUS231N,Greenbush St & Sagamore Pkwy N (West of) - BUS231N,40.4321924109574,-86.8589667593817,0,0
BUS781,BUS781,Greenbush St & 29th St (West of): BUS781,Greenbush St & 29th St (West of) - BUS781,40.43219,-86.862337,0,0
BUS278NE,BUS278NE,Greenbush St & Elmwood Ave (East of): BUS278NE,Greenbush St & Elmwood Ave (East of) - BUS278NE,40.432186,-86.865217,0,0
BUS721,BUS721,Greenbush St & Melbourne Rd (West of): BUS721,Greenbush St & Melbourne Rd (West of) - BUS721,40.4321843643298,-86.8685073774163,0,0
BUS245NW,BUS245NW,Market Square (WEST) on Greenbush St: BUS245NW,Market Square (WEST) on Greenbush St - BUS245NW,40.432191,-86.870874,0,1
BUS230N,BUS230N,Wabash Center on Greenbush St (@Shelter): BUS230N,Wabash Center on Greenbush St (@Shelter) - BUS230N,40.432202,-86.87349,0,0
BUS330NE,BUS330NE,Greenbush St & 18th St (NE Corner): BUS330NE,Greenbush St & 18th St (NE Corner) - BUS330NE,40.4321347434601,-86.8773586676931,0,0
BUS750,BUS750,Greenbush St & 16th St (NE Corner): BUS750,Greenbush St & 16th St (NE Corner) - BUS750,40.4321159679959,-86.880166940699,0,0
BUS508NE,BUS508NE,Greenbush St & 14th St (NE Corner): BUS508NE,Greenbush St & 14th St (NE Corner) - BUS508NE,40.4321065802638,-86.8822697926921,0,0
BUS296,BUS296,Greenbush St &12th St (Northeast of): BUS296,Greenbush St &12th St (Northeast of) - BUS296,40.4321173091005,-86.8842774262594,0,1
BUS960,BUS960,ZF Industries on 9th St: BUS960,ZF Industries on 9th St - BUS960,40.4313931126233,-86.887203716469,0,0
BUS987NW,BUS987NW,9th St & Roberts St (NW Corner): BUS987NW,9th St & Roberts St (NW Corner) - BUS987NW,40.4298146325239,-86.8871487311809,0,0
BUS292NW,BUS292NW,9th St & Hartford St (NW Corner): BUS292NW,9th St & Hartford St (NW Corner) - BUS292NW,40.4277520136685,-86.8870856992654,0,0
BUS380NW,BUS380NW,Salem St & 9th St (NW Corner): BUS380NW,Salem St & 9th St (NW Corner) - BUS380NW,40.425795,-86.887023,0,0
BUS903,BUS903,Klondike Rd & Rosewood Dr (NW Corner): BUS903,Klondike Rd & Rosewood Dr (NW Corner) - BUS903,40.4439646270254,-86.9619474984376,0,0
BUS572,BUS572,Klondike Rd & Georgeton Rd (NW Corner): BUS572,Klondike Rd & Georgeton Rd (NW Corner) - BUS572,40.4416704453146,-86.9620276610214,0,0
BUS175,BUS175,Klondike Rd & E Pine Ave: BUS175,Klondike Rd & E Pine Ave - BUS175,40.4398849868706,-86.9620480812817,0,0
BUS902,BUS902,Klondike Rd & Blueberry Ln (NW Corner): BUS902,Klondike Rd & Blueberry Ln (NW Corner) - BUS902,40.4385049902502,-86.9620158947716,0,0
BUS176,BUS176,Klondike Rd & SR 26: BUS176,Klondike Rd & SR 26 - BUS176,40.4372577629839,-86.9619649327972,0,0
BUS173,BUS173,SR 26 & Scarlett Dr (SW Corner): BUS173,SR 26 & Scarlett Dr (SW Corner) - BUS173,40.4341839512696,-86.9555584761833,0,0
BUS168,BUS168,Entomology Field Operations Building EFOB: BUS168,Entomology Field Operations Building - BUS168,40.429932,-86.948088,0,0
BUS419,BUS419,Mitch Daniels Blvd & Trailway Blvd (SW of),,40.4241288905476,-86.9366794686523,0,0
BUS566S,BUS566S,Purdue West on Mitch Daniels Blvd (South): BUS566S,Purdue West on on Mitch Daniels Blvd (South): BUS566S,40.4242021098257,-86.9293586569642,0,0
BUS011,BUS011,Aspire Apts at Discovery Park: BUS011,,40.4242,-86.925359,0,0
BUS422W,BUS422W,9th St & Canal Rd: BUS422W (NW of) (by Request),9th St & Canal Rd (NW of) - BUS422W,40.4340578874384,-86.8875899545902,0,0
BUS143,BUS143,CityBus Offices - Canal Rd (1A by Request): BUS143,CityBus Offices (Canal Rd) - BUS143,40.429388,-86.891693,0,0
BUS422E,BUS422E,9th St & Canal Rd: BUS422E (SE of) (by Request),9th St & Canal Rd (Southeast of) - BUS422E,40.4340417941834,-86.8873874477975,0,0
1515,1515,Precedent Flats Apts: Stop 1515,,40.403083,-86.813864,0,0
BUS819,BUS819,McCarthy Ln & Park East Blvd (NE Corner): BUS819,McCarthy Ln & Park East Blvd (NE Corner) - BUS819,40.403166,-86.82745,0,0
BUS617,BUS617,North of Mezzanine Dr: BUS617,,40.40707,-86.830272,0,0
BUS618,BUS618,West of Mezzanine Dr: BUS618,,40.406039,-86.832779,0,0
BUS965,BUS965,McCarty Ln & Mezzanine Dr (NW Corner):  BUS965,,40.403199,-86.832339,0,0
BUS650,BUS650,McCarty Ln & Sickle Ct (NW Corner): BUS650,McCarty Ln & Sickle Ct (NW Corner) - BUS650,40.403048867169,-86.8341187735867,0,0
BUS774N,BUS774N,McCarty Ln & Emerald Pines Ct (NE Corner): BUS774N,McCarty Ln & Emerald Pines Ct (NE Corner) - BUS774N,40.403042161646,-86.8365676305632,0,0
BUS651,BUS651,McCarty Ln & Landmark Dr (NE Corner): BUS651,McCarty Ln & Landmark Dr (NE Corner) - BUS651,40.4030072929268,-86.8410469198851,0,0
BUS656,BUS656,McCarty Ln & Kepner Dr (NE Corner): BUS656,McCarty Ln & Kepner Dr (NE Corner) - BUS656,40.4030233861818,-86.8444493022233,0,0
BUS660,BUS660,McCarty Ln & Industrial Dr (NE Corner): BUS660,McCarty Ln & Industrial Dr (NE Corner) - BUS660,40.4029831530442,-86.851298323351,0,0
BUS669,BUS669,McCarty Ln & Sagamore Pkwy S (East of): BUS669,McCarty Ln & Sagamore Pkwy S (East of) - BUS669,40.402918780024,-86.8561155710289,0,0
BUS219E,BUS219E,Sagamore Pkwy S & National Dr (SE Corner): BUS219E,,40.406302386898,-86.857529095264,0,0
BUS221E,BUS221E,Sagamore Pkwy S: BUS221E,,40.413743,-86.857816,0,0
BUS696NE,BUS696NE,South St & Earl Ave (east of RRX): BUS696NE,,40.4176078985696,-86.8597928798075,0,0
BUS695NE,BUS695NE,South St & 29th St (NE Corner): BUS695NE,,40.4175555954907,-86.8640468635587,0,0
BUS694NE,BUS694NE,South St & 26th St (NE Corner): BUS694NE,,40.417538161131,-86.8673500041574,0,0
BUS690,BUS690,South St & 23rd St (NE Corner): BUS690,South St & 23rd St (NE Corner) - BUS690,40.417492563575,-86.8711520356626,0,0
BUS691,BUS691,South St & 19th St (NE Corner): BUS691,South St & 19th St (NE Corner) - BUS691,40.4174711059017,-86.8757748231754,0,0
BUS692,BUS692,South St & Main St (NE Corner): BUS692,South St & Main St (NE Corner) - BUS692,40.417408,-86.878397,0,0
BUS064,BUS064,University Hall: BUS064,University Hall - BUS064,40.4255002990663,-86.9149256893948,0,0
BUS584SE,BUS584SE,1st St & Jischke Dr (East Corner): BUS584SE,,40.4251770928608,-86.9218819988896,0,0
BUS470N,BUS470N,Hillenbrand Hall on 3rd St: BUS470N,,40.4274609939731,-86.92643102565,0,0
BUS491W,BUS491W,McCutcheon Hall on McCutcheon: BUS491W,McCutcheon Hall on McCutcheon - BUS491W,40.425564,-86.929035,0,0
5417,5417,Airport Rd & Harrison St (SE corner),,40.4218172886533,-86.9306673557819,0,0
BUS415,BUS415,Purdue Airport Main Terminal: BUS415,Purdue Airport Main Terminal - BUS415,40.416524286063,-86.9312227923407,0,0
BUS146,BUS146,Aviation Technology Bldg: BUS146,Aviation Technology Bldg - BUS146,40.4165685425144,-86.9298910754854,0,0
BUS389,BUS389,Beering Hall on University St (@Shelter): BUS389,Beering Hall on University St (@Shelter) - BUS389,40.4259026304426,-86.9166141400703,0,0
BUS490SE,BUS490SE,N University St & 5th St at PUSH: BUS490SE,,40.429170902322,-86.916608775652,0,0
BUS413,BUS413,Ford Hall on Stadium Ave (North Side): BUS413,Ford Hall on Stadium Ave (North Side) - BUS413,40.431521,-86.920323,0,0
BUS509SE,BUS509SE,Jischke Dr & Tower Dr (SE Corner): BUS509SE,Jischke Dr & Tower Dr (SE Corner) - BUS509SE,40.4328844209244,-86.9214300466436,0,0
BUS472N,BUS472N,Tower Dr & Hilltop Dr (NE Corner): BUS472N,Tower Dr & Hilltop Dr (NE Corner) - BUS472N,40.4332773645685,-86.9231989635944,0,0
BUS562N,BUS562N,Theta Chi on Tower Dr: BUS562N,Theta Chi on Tower Dr - BUS562N,40.4332438369539,-86.9261467114774,0,0
BUS554E,BUS554E,Alpha Chi on David Ross Rd: BUS554E,Alpha Chi on David Ross Rd - BUS554E,40.4343180617284,-86.9256786659764,0,0
BUS794S,BUS794S,Ferry St & 10th St (Southwest of): BUS794S,Ferry St & 10th St (Southwest of) - BUS794S,40.4199964058397,-86.8859900168174,0,0
BUS796S,BUS796S,Ferry St & Erie St (SW Corner): BUS796S,Ferry St & Erie St (SW Corner) - BUS796S,40.419977,-86.88401,0,0
BUS797S,BUS797S,Ferry St & Perrin Ave (SW Corner): BUS797S,Ferry St & Perrin Ave (SW Corner) - BUS797S,40.4199803125847,-86.8819130588718,0,0
BUS798SW,BUS798SW,Ferry St & Asher St (SW Corner): BUS798SW,Ferry St & Asher St (SW Corner) - BUS798SW,40.4192681860487,-86.8790860104016,0,0
BUS280S,BUS280S,Ferry St & 19th St (SW Corner): BUS280S,Ferry St & 19th St (SW Corner) - BUS280S,40.418836,-86.876066,0,0
BUS548SW,BUS548SW,Ferry St & 21st St (SW Corner): BUS548SW,Ferry St & 21st St (SW Corner) - BUS548SW,40.4188739013001,-86.8735754116521,0,0
BUS545S,BUS545S,Ferry St & 23rd St (East of): BUS545S,Ferry St & 23rd St (East of) - BUS545S,40.4189248632744,-86.8711721522315,0,0
BUS244,BUS244,Ferry St & 26th St (SW Corner): BUS244,Ferry St & 26th St (SW Corner) - BUS244,40.4189771663533,-86.868225745453,0,0
BUS116S,BUS116S,Ferry St & 28th St (SW Corner): BUS116S,Ferry & 28th St (SW Corner) - BUS116S,40.4190013062359,-86.8652981141387,0,0
BUS128,BUS128,Ferry St & 31st St (SW Corner): BUS128,Ferry St & 31st (West of Earl Ave) - BUS128,40.419049586001,-86.8616865194849,0,0
BUS459SE,BUS459SE,Earl Ave & Cason St (SE Corner): BUS459SE,Earl Ave & Cason St (SE Corner) - BUS459SE,40.4204094660526,-86.8604714787287,0,0
BUS507E,BUS507E,Portledge Commons Apts on Earl Ave: BUS507E,Portledge Commons Apts on Earl Ave BUS507E,40.421752,-86.860458,0,0
BUS196E,BUS196E,Earl Ave & Union St (East side South of): BUS196E,Earl Ave & Union St (East side South of) - BUS196E,40.424392,-86.860525,0,0
BUS971,BUS971,RRX on Union St (SW Corner): BUS971,RRX on Union St (SW Corner) - BUS971,40.424785,-86.855534,0,0
BUS552SW,BUS552SW,Union St & 36th St (SW Corner); BUS552SW,Union St & 36th St (SW Corner) - BUS552SW,40.424808,-86.850958,0,0
BUS813W,BUS813W,36th St & Coleman Ct (NW Corner @ Bench): BUS813W,36th St & Coleman Ct (NW Corner @ Bench) - BUS813W,40.42243,-86.850988,0,0
BUS405,BUS405,36th & South St (Laf Animal): BUS405,36th & South St (Laf Animal) - BUS405,40.4181497048229,-86.8500618249215,0,0
BUS475,BUS475,South St & 36th St (Southeast of): BUS475,South St & 36th St (Southeast of) - BUS475,40.4174027095677,-86.8493081241434,0,0
BUS384,BUS384,South St & Executive Dr (SE Corner): BUS384,South St & Executive Dr (SE Corner) - BUS384,40.4174389193916,-86.8437143769094,0,0
BUS816,BUS816,South St & Creasy Ln (Southeast of): BUS816,South St & Creasy Ln (Southeast of) - BUS816,40.417576,-86.836644,0,0
BUS969,BUS969,Commerce Dr & Fairington Ave (East of): BUS969,Commerce Dr & Fairington Ave (East of) - BUS969,40.4157933840628,-86.8313265938357,0,0
BUS970,BUS970,Commerce Dr & Park East (SW Corner): BUS970,Commerce Dr & Park East (SW Corner) - BUS970,40.4157866785399,-86.8291110890574,0,0
BUS808,BUS808,Commerce Dr & Marketplace Dr (SW Corner): BUS808,Marketplace & Commerce Dr (at Shelter) - BUS808,40.4152408489728,-86.826879491024,0,0
BUS503,BUS503,Walmart (East Lafayette): BUS503,Walmart (East Lafayette) - BUS503,40.4139024265946,-86.8265147105762,0,0
BUS151,BUS151,Progress DR & South St (SE Corner): BUS151,Progress DR & South St (SE Corner) - BUS151,40.4174576948558,-86.82486112862,0,0
BUS277S,BUS277S,SR 26 & Frontage Rd (South Side of SR26): BUS277S,SR 26 & Frontage Rd (South Side of SR26) - BUS277S,40.4173664997438,-86.8167219648792,0,0
BUS372,BUS372,Meijer Ct & Meijer Dr (SW Corner): BUS372,Meijer Ct & Meijer Dr (SW Corner) - BUS372,40.4167455683199,-86.8142959066806,0,0
BUS162,BUS162,Northwestern Ave & Neil Armstrong Dr (NW): BUS162,Northwestern Ave & Neil Armstrong Dr (NW Corner) - BUS162,40.452088,-86.926868,0,0
BUS161,BUS161,Northwestern Ave & Yeager Rd (NW Corner): BUS161,Northwestern Ave & Yeager Rd (NW Corner) - BUS161,40.450556,-86.925226,0,0
BUS897,BUS897,Northwestern Ave & Windsor DR: BUS897,Northwestern Ave & Windsor Dr - BUS897,40.4478795843592,-86.923434119396,0,0
BUS375W,BUS375W,Northwestern Ave & Lindberg Rd: BUS375W,Northwestern Ave & Lindberg Rd - BUS375W,40.446453,-86.922233,0,0
BUS205,BUS205,Lindberg Rd & Kestral Blvd (NE Corner): BUS205,Lindberg Rd & Kestral Blvd (NE Corner) - BUS205,40.4460715023322,-86.9366153738866,0,0
BUS304,BUS304,Blackbird Farms 2 on McCormick Rd: BUS304,Blackbird Farms 2 on McCormick Rd B - US304,40.4454183843981,-86.9441094663208,0,0
BUS394,BUS394,SW Blackbird Farms Apt Buildings (W): BUS394,SW Blackbird Farms Apt Buildings (W) - BUS394,40.4428890611463,-86.9425470794766,0,0
BUS906W,BUS906W,Schwartz Tennis Cntr on McCormick Rd: BUS906W,Schwartz Tennis Cntr on McCormick Rd - BUS906W,40.436251,-86.936234,0,0
BUS251W,BUS251W,McCormick Rd & Stadium Ave (NW Corner): BUS251W,McCormick Rd & Stadium Ave (NW Corner) - BUS251W,40.4311020929278,-86.93265509204,0,0
BUS501,BUS501,McCormick Rd & 3rd St: BUS501,McCormick Rd & 3rd St - BUS501,40.42751,-86.93075,0,0
BUS744,BUS744,Brown St & 5th St (SW Corner): BUS744,Brown St & 5th St (SW Corner) - BUS744,40.4218055805272,-86.8920117859304,0,0
BUS410SW,BUS410SW,Brown St & 6th St (SW Corner): BUS410SW,Brown St & 6th St (SW Corner) - BUS410SW,40.4218283547061,-86.890795194554,0,0
BUS745,BUS745,6th St & Cincinnati St (SE Corner): BUS745,6th St & Cincinnati St (SE Corner) - BUS745,40.422628,-86.890628,0,0
BUS746,BUS746,Tippecanoe Co. Health Dept. on 6th St: BUS746,Tippecanoe Co. Health Dept. on 6th St - BUS746,40.4233344151577,-86.8906288975852,0,0
BUS328,BUS328,6th St & Union St (SE Corner): BUS328,6th St & Union St (SE Corner) - BUS328,40.4246352866075,-86.8906664485136,0,0
BUS921,BUS921,Linnwood Park at Greenbush St: BUS921,Linnwood Park at Greenbush St - BUS921,40.4320462305574,-86.8806081641083,0,0
BUS230S,BUS230S,Greenbush Crossing Apartments: BUS230S,Greenbush Crossing Apartments - BUS230S,40.432045,-86.873718,0,0
BUS245SW,BUS245SW,Market Square (WEST) on Greenbush St: BUS245SW,Market Square (WEST) on Greenbush St - BUS245SW,40.432046,-86.870901,0,0
